cve_id,source,import_source,json_data,aliases,published,modified,severity,cvss_score,cvss_version,cvss_vector,summary,details,ecosystem,package,range_type,repo,introduced,fixed,cwe_ids,cna_assigner,references
CVE-2020-7623,https://cve.org/CVERecord?id=CVE-2020-7623,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-7623.json,https://api.osv.dev/v1/vulns/CVE-2020-7623,GHSA-c5hm-xc74-pqrg,2020-04-02T21:15:13.880Z,2026-07-08T06:00:14.009725107Z,9.8 (Critical) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,9.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,[none],jscover through 1.0.0 is vulnerable to Command Injection. It allows execution of arbitrary command via the source argument.,Git,github.com/alibaba-archive/jscover,GIT,https://github.com/alibaba-archive/jscover,,,,,https://github.com/node-modules/jscover/blob/master/lib/jscover.js#L59%2C; https://snyk.io/vuln/SNYK-JS-JSCOVER-564250
CVE-2020-7625,https://github.com/advisories/GHSA-3hq6-rmv7-39vh,https://github.com/github/advisory-database/blob/main/advisories/github-reviewed/2022/02/GHSA-3hq6-rmv7-39vh/GHSA-3hq6-rmv7-39vh.json,https://api.osv.dev/v1/vulns/GHSA-3hq6-rmv7-39vh,CVE-2020-7625,2022-02-10T23:45:28Z,2026-07-06T16:00:13.010770392Z,9.8 (Critical) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,9.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Injection in op-browser,op-browser through 1.0.9 is vulnerable to Command Injection. It allows execution of arbitrary commands via the url function.,npm,op-browser,SEMVER,,,,CWE-78,,https://nvd.nist.gov/vuln/detail/CVE-2020-7625; https://github.com/hiproxy/open-browser/pull/3; https://github.com/hiproxy/open-browser/pull/4; https://github.com/hiproxy/open-browser/blob/master/lib/index.js#L75; https://snyk.io/vuln/SNYK-JS-OPBROWSER-564259
CVE-2020-7626,https://github.com/advisories/GHSA-pf8j-vhg8-xmc3,https://github.com/github/advisory-database/blob/main/advisories/github-reviewed/2022/02/GHSA-pf8j-vhg8-xmc3/GHSA-pf8j-vhg8-xmc3.json,https://api.osv.dev/v1/vulns/GHSA-pf8j-vhg8-xmc3,CVE-2020-7626,2022-02-10T23:42:58Z,2026-07-06T16:00:13.001483057Z,9.8 (Critical) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,9.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,karma-mojo enables OS Command Injection,karma-mojo through 1.0.1 is vulnerable to Command Injection. It allows execution of arbitrary commands via the config argument.,npm,karma-mojo,SEMVER,,,,CWE-78,,https://nvd.nist.gov/vuln/detail/CVE-2020-7626; https://github.com/amireh/karma-mojo/blob/master/index.js#L100; https://snyk.io/vuln/SNYK-JS-KARMAMOJO-564260
CVE-2020-7627,https://github.com/advisories/GHSA-4xrw-wvmq-8jmh,https://github.com/github/advisory-database/blob/main/advisories/github-reviewed/2022/02/GHSA-4xrw-wvmq-8jmh/GHSA-4xrw-wvmq-8jmh.json,https://api.osv.dev/v1/vulns/GHSA-4xrw-wvmq-8jmh,CVE-2020-7627,2022-02-10T23:46:11Z,2026-07-06T16:00:12.990347393Z,9.8 (Critical) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,9.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,OS Command Injection in node-key-sender,node-key-sender through 1.0.11 is vulnerable to Command Injection. It allows execution of arbitrary commands via the 'arrParams' argument in the 'execute()' function.,npm,node-key-sender,SEMVER,,,,CWE-78,,https://nvd.nist.gov/vuln/detail/CVE-2020-7627; https://github.com/garimpeiro-it/node-key-sender/blob/master/key-sender.js#L117; https://snyk.io/vuln/SNYK-JS-NODEKEYSENDER-564261
CVE-2020-7628,https://github.com/advisories/GHSA-6q48-vjq2-mwcj,https://github.com/github/advisory-database/blob/main/advisories/github-reviewed/2020/06/GHSA-6q48-vjq2-mwcj/GHSA-6q48-vjq2-mwcj.json,https://api.osv.dev/v1/vulns/GHSA-6q48-vjq2-mwcj,CVE-2020-7628,2020-06-10T20:28:03Z,2026-03-13T22:11:36.404978Z,9.8 (Critical) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,9.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Command Injection in umount,All versions of umount are vulnerable to Command Injection. The package fails to sanitize input rules and passes it directly to an exec call on the umount function . This may allow attackers to execute arbitrary code in the system if the device value passed to the function is user-controlled. Recommendation No fix is currently available. Consider using an alternative package until a fix is made available.,npm,umount,SEMVER,,,,CWE-78,,https://nvd.nist.gov/vuln/detail/CVE-2020-7628; https://snyk.io/vuln/SNYK-JS-UMOUNT-564265; https://www.npmjs.com/advisories/1512
CVE-2020-7629,https://cve.org/CVERecord?id=CVE-2020-7629,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-7629.json,https://api.osv.dev/v1/vulns/CVE-2020-7629,GHSA-6m4r-m3gc-h4r5 SNYK-JS-INSTALLPACKAGE-564267,2020-04-02T22:15:14.050Z,2026-07-09T12:33:19.288251Z,9.8 (Critical) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,9.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,[none],install-package through 0.4.0 is vulnerable to Command Injection. It allows execution of arbitrary commands via the options argument.,Git,github.com/1000ch/install-package,GIT,https://github.com/1000ch/install-package,,,,,https://github.com/1000ch/install-package/blob/master/index.js#L82%2C; https://snyk.io/vuln/SNYK-JS-INSTALLPACKAGE-564267
CVE-2020-7630,https://cve.org/CVERecord?id=CVE-2020-7630,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-7630.json,https://api.osv.dev/v1/vulns/CVE-2020-7630,GHSA-h9v8-rm3m-5h5f SNYK-JS-GITADDREMOTE-564269,2020-04-02T22:15:14.097Z,2026-07-09T12:32:53.575417Z,9.8 (Critical) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,9.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,[none],git-add-remote through 1.0.0 is vulnerable to Command Injection. It allows execution of arbitrary commands via the name argument.,Git,github.com/jonschlinkert/git-add-remote,GIT,https://github.com/jonschlinkert/git-add-remote,,,,,https://github.com/jonschlinkert/git-add-remote/blob/master/index.js#L21%2C; https://snyk.io/vuln/SNYK-JS-GITADDREMOTE-564269
CVE-2020-11498,https://cve.org/CVERecord?id=CVE-2020-11498,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-11498.json,https://api.osv.dev/v1/vulns/CVE-2020-11498,,2020-04-02T23:15:13.033Z,2026-07-08T19:01:30.797576Z,8.8 (High) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,8.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,[none],"Slack Nebula through 1.1.0 contains a relative path vulnerability that allows a low-privileged attacker to execute code in the context of the root user via tun darwin.go or tun windows.go. A user can also use Nebula to execute arbitrary code in the user's own context, e.g., for user-level persistence or to bypass security controls. NOTE: the vendor states that this ""requires a high degree of access and other preconditions that are tough to achieve.""",Git,github.com/slackhq/nebula,GIT,https://github.com/slackhq/nebula,,,,,https://github.com/slackhq/nebula/pull/191; http://www.pwn3d.org/posts/7918501-slack-nebula-relative-path-bug-bounty-disclosure
CVE-2020-11499,https://cve.org/CVERecord?id=CVE-2020-11499,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-11499.json,https://api.osv.dev/v1/vulns/CVE-2020-11499,,2020-04-02T23:15:13.097Z,2026-07-08T16:28:52.568033Z,6.1 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N CVSS Calculator,6.1,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,[none],"Firmware Analysis and Comparison Tool (FACT) 3 has Stored XSS when updating analysis details via a localhost web request, as demonstrated by mishandling of the tags and version fields in helperFunctions/mongo task conversion.py.",Git,github.com/fkie-cad/fact_core,GIT,https://github.com/fkie-cad/fact_core,,,,,https://github.com/fkie-cad/FACT_core/issues/375; https://github.com/fkie-cad/FACT_core/pull/376
CVE-2020-5283,https://cve.org/CVERecord?id=CVE-2020-5283,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-5283.json,https://api.osv.dev/v1/vulns/CVE-2020-5283,GHSA-xpxf-fvqv-7mfg,2020-04-03T00:15:11.943Z,2026-07-09T01:30:04.869888Z,3.5 (Low) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:U/C:L/I:L/A:N CVSS Calculator,3.5,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:U/C:L/I:L/A:N,[none],"ViewVC before versions 1.1.28 and 1.2.1 has a XSS vulnerability in CVS show subdir lastmod support. The impact of this vulnerability is mitigated by the need for an attacker to have commit privileges to a CVS repository exposed by an otherwise trusted ViewVC instance that also has the show_subdir_lastmod feature enabled. The attack vector involves files with unsafe names (names that, when embedded into an HTML stream, would cause the browser to run unwanted code), which themselves can be challenging to create. This vulnerability is patched in versions 1.2.1 and 1.1.28.",Git,github.com/viewvc/viewvc,GIT,https://github.com/viewvc/viewvc,,,,,https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/2Q2STF2MKT24HXZ3YZIU7CN6F6QM67I5/; https://github.com/viewvc/viewvc/issues/211; https://github.com/viewvc/viewvc/commit/ad0f966e9a997b17d853a6972ea283d4dcd70fa8; https://github.com/viewvc/viewvc/security/advisories/GHSA-xpxf-fvqv-7mfg
CVE-2020-11501,https://cve.org/CVERecord?id=CVE-2020-11501,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-11501.json,https://api.osv.dev/v1/vulns/CVE-2020-11501,,2020-04-03T13:15:13.170Z,2026-08-07T11:48:26.445320505Z,7.4 (High) CVSS_V3 - CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:N CVSS Calculator,7.4,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:N,[none],"GnuTLS 3.6.x before 3.6.13 uses incorrect cryptography for DTLS. The earliest affected version is 3.6.3 (2018-07-16) because of an error in a 2017-10-06 commit. The DTLS client always uses 32 '\0' bytes instead of a random value, and thus contributes no randomness to a DTLS negotiation. This breaks the security guarantees of the DTLS protocol.",Git,github.com/gnutls/gnutls,GIT,https://github.com/gnutls/gnutls,,,,,https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/ILMOWPKMTZAIMK5F32TUMO34XCABUCFJ/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/WDYY3R4F5CUTFAMXH2C5NKYFVDEJLTT7/; http://lists.opensuse.org/opensuse-security-announce/2020-04/msg00015.html; https://security.gentoo.org/glsa/202004-06; https://security.netapp.com/advisory/ntap-20200416-0002/; https://usn.ubuntu.com/4322-1/; https://www.debian.org/security/2020/dsa-4652; https://www.gnutls.org/security-new.html#GNUTLS-SA-2020-03-31; https://gitlab.com/gnutls/gnutls/-/commit/5b595e8e52653f6c5726a4cdd8fddeb6e83804d2; https://gitlab.com/gnutls/gnutls/-/issues/960
CVE-2020-10689,https://cve.org/CVERecord?id=CVE-2020-10689,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-10689.json,https://api.osv.dev/v1/vulns/CVE-2020-10689,,2020-04-03T15:15:14.420Z,2026-04-10T04:21:33.744002Z,6.8 (Medium) CVSS_V3 - CVSS:3.1/AV:A/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,6.8,CVSS_V3,CVSS:3.1/AV:A/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,[none],"A flaw was found in the Eclipse Che up to version 7.8.x, where it did not properly restrict access to workspace pods. An authenticated user can exploit this flaw to bypass JWT proxy and gain access to the workspace pods of another user. Successful exploitation requires knowledge of the service name and namespace of the target pod.",Git,github.com/eclipse/che,GIT,https://github.com/eclipse/che,,,,,https://github.com/eclipse/che/issues/15651; https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-10689
CVE-2020-10960,https://cve.org/CVERecord?id=CVE-2020-10960,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-10960.json,https://api.osv.dev/v1/vulns/CVE-2020-10960,BIT-mediawiki-2020-10960 GHSA-pfm2-mqwj-ggm5,2020-04-03T15:15:14.497Z,2026-07-08T20:03:58.477481Z,5.3 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N CVSS Calculator,5.3,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,[none],"In MediaWiki before 1.34.1, users can add various Cascading Style Sheets (CSS) classes (which can affect what content is shown or hidden in the user interface) to arbitrary DOM nodes via HTML content within a MediaWiki page. This occurs because jquery.makeCollapsible allows applying an event handler to any Cascading Style Sheets (CSS) selector. There is no known way to exploit this for cross-site scripting (XSS).",Git,github.com/wikimedia/mediawiki,GIT,https://github.com/wikimedia/mediawiki,,,,,https://lists.wikimedia.org/pipermail/wikitech-l/2020-March/093243.html; https://phabricator.wikimedia.org/T246602
CVE-2020-8637,https://cve.org/CVERecord?id=CVE-2020-8637,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-8637.json,https://api.osv.dev/v1/vulns/CVE-2020-8637,,2020-04-03T19:15:13.500Z,2026-07-08T22:14:51.072536Z,9.8 (Critical) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,9.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,[none],A SQL injection vulnerability in TestLink 1.9.20 allows attackers to execute arbitrary SQL commands in dragdroptreenodes.php via the node_id parameter.,Git,github.com/testlinkopensourcetrms/testlink-code,GIT,https://github.com/testlinkopensourcetrms/testlink-code,,,,,https://ackcent.com/blog/testlink-1.9.20-unrestricted-file-upload-and-sql-injection/; https://github.com/TestLinkOpenSourceTRMS/testlink-code/commit/d99bd8277d384f3417e917ce20bef5d061110343
CVE-2020-8638,https://cve.org/CVERecord?id=CVE-2020-8638,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-8638.json,https://api.osv.dev/v1/vulns/CVE-2020-8638,,2020-04-03T19:15:13.560Z,2026-07-08T22:14:51.690522Z,9.8 (Critical) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,9.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,[none],A SQL injection vulnerability in TestLink 1.9.20 allows attackers to execute arbitrary SQL commands in planUrgency.php via the urgency parameter.,Git,github.com/testlinkopensourcetrms/testlink-code,GIT,https://github.com/testlinkopensourcetrms/testlink-code,,,,,https://ackcent.com/blog/testlink-1.9.20-unrestricted-file-upload-and-sql-injection/; https://github.com/TestLinkOpenSourceTRMS/testlink-code/commit/58f3cc03d5f81cd5cc2ad8c7ba645cc486cebc05
CVE-2020-8639,https://cve.org/CVERecord?id=CVE-2020-8639,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-8639.json,https://api.osv.dev/v1/vulns/CVE-2020-8639,,2020-04-03T19:15:13.593Z,2026-07-08T20:43:30.783582Z,8.8 (High) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,8.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,[none],An unrestricted file upload vulnerability in keywordsImport.php in TestLink 1.9.20 allows remote attackers to execute arbitrary code by uploading a file with an executable extension. This allows an authenticated attacker to upload a malicious file (containing PHP code to execute operating system commands) to a publicly accessible directory of the application.,Git,github.com/testlinkopensourcetrms/testlink-code,GIT,https://github.com/testlinkopensourcetrms/testlink-code,,,,,https://ackcent.com/blog/testlink-1.9.20-unrestricted-file-upload-and-sql-injection/; https://github.com/TestLinkOpenSourceTRMS/testlink-code/commit/57d81ae350d569c5c95087997fe051c49e14516d; http://packetstormsecurity.com/files/161401/TestLink-1.9.20-Shell-Upload.html
CVE-2020-8142,https://cve.org/CVERecord?id=CVE-2020-8142,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-8142.json,https://api.osv.dev/v1/vulns/CVE-2020-8142,,2020-04-03T21:15:12.670Z,2026-07-08T20:43:26.790575Z,6.8 (Medium) CVSS_V3 - CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,6.8,CVSS_V3,CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,[none],"A security restriction bypass vulnerability has been discovered in Revive Adserver version < 5.0.5 by HackerOne user hoangn144. Revive Adserver, like many other applications, requires the logged in user to type the current password in order to change the e-mail address or the password. It was however possible for anyone with access to a Revive Adserver admin user interface to bypass such check and change e-email address or password of the currently logged in user by altering the form payload.The attack requires physical access to the user interface of a logged in user. If the POST payload was altered by turning the “pwold” parameter into an array, Revive Adserver would fetch and authorise the operation even if no password was provided.",Git,github.com/revive-adserver/revive-adserver,GIT,https://github.com/revive-adserver/revive-adserver,,,,,https://www.revive-adserver.com/security/revive-sa-2020-002/; https://hackerone.com/reports/792895
CVE-2020-8143,https://cve.org/CVERecord?id=CVE-2020-8143,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-8143.json,https://api.osv.dev/v1/vulns/CVE-2020-8143,,2020-04-03T21:15:12.717Z,2026-07-08T20:43:28.270395Z,6.1 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N CVSS Calculator,6.1,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,[none],"An Open Redirect vulnerability was discovered in Revive Adserver version < 5.0.5 and reported by HackerOne user hoangn144. A remote attacker could trick logged-in users to open a specifically crafted link and have them redirected to any destination.The CSRF protection of the “/www/admin/*-modify.php” could be skipped if no meaningful parameter was sent. No action was performed, but the user was still redirected to the target page, specified via the “returnurl” GET parameter.",Git,github.com/revive-adserver/revive-adserver,GIT,https://github.com/revive-adserver/revive-adserver,,,,,https://www.revive-adserver.com/security/revive-sa-2020-002/; https://hackerone.com/reports/794144
CVE-2020-11529,https://cve.org/CVERecord?id=CVE-2020-11529,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-11529.json,https://api.osv.dev/v1/vulns/CVE-2020-11529,GHSA-wrxc-mr2w-cjpv,2020-04-04T19:15:11.537Z,2026-08-07T15:11:30.836770Z,6.1 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N CVSS Calculator,6.1,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,[none],Common/Grav.php in Grav before 1.7 has an Open Redirect. This is partially fixed in 1.6.23 and still present in 1.6.x.,Git,github.com/getgrav/grav,GIT,https://github.com/getgrav/grav,,,,,https://getgrav.org/#changelog; https://github.com/getgrav/grav/issues/3134; https://github.com/getgrav/grav/commit/2eae104c7a4bf32bc26cb8073d5c40464bfda3f7
CVE-2020-11558,https://cve.org/CVERecord?id=CVE-2020-11558,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-11558.json,https://api.osv.dev/v1/vulns/CVE-2020-11558,,2020-04-05T20:15:12.650Z,2026-08-07T14:48:46.360687Z,9.8 (Critical) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,9.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,[none],"An issue was discovered in libgpac.a in GPAC 0.8.0, as demonstrated by MP4Box. audio sample entry Read in isomedia/box code base.c does not properly decide when to make gf isom box del calls. This leads to various use-after-free outcomes involving mdia Read, gf isom delete movie, and gf isom parse movie boxes.",Git,github.com/gpac/gpac,GIT,https://github.com/gpac/gpac,,,,,https://github.com/gpac/gpac/commit/6063b1a011c3f80cee25daade18154e15e4c058c; https://github.com/gpac/gpac/issues/1440
CVE-2020-11565,https://cve.org/CVERecord?id=CVE-2020-11565,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-11565.json,https://api.osv.dev/v1/vulns/CVE-2020-11565,,2020-04-06T01:15:12.447Z,2026-04-16T04:35:16.303323638Z,6.0 (Medium) CVSS_V3 - CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:H/A:H CVSS Calculator,6.0,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:H/A:H,[none],"An issue was discovered in the Linux kernel through 5.6.2. mpol parse str in mm/mempolicy.c has a stack-based out-of-bounds write because an empty nodelist is mishandled during mount option parsing, aka CID-aa9f7d5172fa. NOTE: Someone in the security community disagrees that this is a vulnerability because the issue “is a bug in parsing mount options which can only be specified by a privileged user, so triggering the bug does not grant any powers not already held.”",Git,,,,,,,,https://lists.debian.org/debian-lts-announce/2020/06/msg00011.html; https://usn.ubuntu.com/4369-1/; https://lists.debian.org/debian-lts-announce/2020/06/msg00012.html; https://lists.debian.org/debian-lts-announce/2020/06/msg00013.html; https://usn.ubuntu.com/4363-1/; https://www.debian.org/security/2020/dsa-4667; https://www.debian.org/security/2020/dsa-4698; https://usn.ubuntu.com/4364-1/; https://usn.ubuntu.com/4367-1/; https://usn.ubuntu.com/4368-1/; https://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git/commit/?id=aa9f7d5172fac9bf1f09e678c35e287a40a7b7dd; https://github.com/torvalds/linux/commit/aa9f7d5172fac9bf1f09e678c35e287a40a7b7dd
CVE-2020-7631,https://github.com/advisories/GHSA-3269-x4pw-vffg,https://github.com/github/advisory-database/blob/main/advisories/github-reviewed/2022/01/GHSA-3269-x4pw-vffg/GHSA-3269-x4pw-vffg.json,https://api.osv.dev/v1/vulns/GHSA-3269-x4pw-vffg,CVE-2020-7631,2022-01-07T00:21:08Z,2026-03-13T21:56:22.506136Z,9.8 (Critical) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,9.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,OS Command Injection in diskusage-ng,diskusage-ng through 0.2.4 is vulnerable to Command Injection.It allows execution of arbitrary commands via the path argument.,npm,diskusage-ng,SEMVER,,,,CWE-78,,https://nvd.nist.gov/vuln/detail/CVE-2020-7631; https://github.com/iximiuz/node-diskusage-ng/blob/master/lib/posix.js#L11; https://snyk.io/vuln/SNYK-JS-DISKUSAGENG-564425
CVE-2020-7632,https://github.com/advisories/GHSA-cqr2-xhg6-p268,https://github.com/github/advisory-database/blob/main/advisories/github-reviewed/2022/01/GHSA-cqr2-xhg6-p268/GHSA-cqr2-xhg6-p268.json,https://api.osv.dev/v1/vulns/GHSA-cqr2-xhg6-p268,CVE-2020-7632,2022-01-07T00:20:27Z,2026-03-13T22:11:40.075591Z,9.8 (Critical) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,9.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,OS Command Injection in node-mpv,node-mpv through 1.4.3 is vulnerable to Command Injection. It allows execution of arbitrary commands via the options argument.,npm,node-mpv,SEMVER,,,,CWE-78,,https://nvd.nist.gov/vuln/detail/CVE-2020-7632; https://github.com/j-holub/Node-MPV/blob/master/lib/util.js#L34; https://snyk.io/vuln/SNYK-JS-NODEMPV-564426
CVE-2020-7633,https://github.com/advisories/GHSA-c9m9-48pw-6mpv,https://github.com/github/advisory-database/blob/main/advisories/github-reviewed/2021/05/GHSA-c9m9-48pw-6mpv/GHSA-c9m9-48pw-6mpv.json,https://api.osv.dev/v1/vulns/GHSA-c9m9-48pw-6mpv,CVE-2020-7633,2021-05-24T22:18:13Z,2026-03-14T10:41:05.060914Z,9.8 (Critical) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,9.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,apiconnect-cli-plugins vulnerable to OS Command Injection,"apiconnect-cli-plugins through 6.0.1 is vulnerable to Command Injection. It allows execution of arbitrary commands via the pluginUri argument. PoC var root = require(""apiconnect-cli-plugins""); var payload = ""& touch Song &""; root.pluginLoader.installPlugin(payload, """"); The injection point is located in line 181 of file lib/plugin-loader.js , in the function installPlugin(pluginUri, registryUri) .",npm,apiconnect-cli-plugins,SEMVER,,,,CWE-78,,https://nvd.nist.gov/vuln/detail/CVE-2020-7633; https://openbase.com/js/apiconnect-cli-plugins; https://snyk.io/vuln/SNYK-JS-APICONNECTCLIPLUGINS-564427; https://web.archive.org/web/20211209115530/https://openbase.com/js/apiconnect-cli-plugins
CVE-2020-7634,https://github.com/advisories/GHSA-3q9x-w53p-jg53,https://github.com/github/advisory-database/blob/main/advisories/github-reviewed/2021/12/GHSA-3q9x-w53p-jg53/GHSA-3q9x-w53p-jg53.json,https://api.osv.dev/v1/vulns/GHSA-3q9x-w53p-jg53,CVE-2020-7634,2021-12-09T19:52:03Z,2026-03-13T22:11:30.333377Z,9.8 (Critical) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,9.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,OS Command Injection in heroku-addonpool,"heroku-addonpool through 0.1.15 is vulnerable to Command Injection. The second parameter of the exported function HerokuAddonPool(id, app, opt) can be controlled by users without any sanitization. PoC var Root = require(""heroku-addonpool""); var root = Root(""sss"", ""& touch JHU"", {}); root.setup();",npm,heroku-addonpool,SEMVER,,,,CWE-78,,https://nvd.nist.gov/vuln/detail/CVE-2020-7634; https://github.com/nodef/heroku-addonpool/commit/b1a5b316473ac92d783f3d54ee048d54082da38d; https://github.com/nodef/heroku-addonpool/blob/master/index.js; https://snyk.io/vuln/SNYK-JS-HEROKUADDONPOOL-564428
